session_id,campaign_id,customer_id,date,landing_page
4929,19,554,2023-06-12,Category
4930,2,135,2023-01-13,Home
4931,4,328,2023-01-19,Promo
4932,3,175,2023-05-27,Search
4933,10,751,2023-05-13,Promo
4934,9,491,2023-05-14,Promo
4935,17,691,2023-04-26,Search
4936,15,389,2023-02-07,Home
4937,17,276,2023-01-17,Category
4938,1,524,2023-04-09,Product
4939,18,1000,2023-04-27,Home
4940,19,34,2023-05-04,Search
4941,19,134,2023-03-20,Home
4942,2,52,2023-04-10,Search
4943,17,956,2023-05-24,Product
4944,5,854,2023-04-20,Product
4945,9,554,2023-03-08,Category
4946,9,460,2023-05-14,Home
4947,4,230,2023-05-06,Promo
4948,11,281,2023-05-14,Search
4949,1,173,2023-02-05,Home
4950,16,703,2023-02-07,Product
4951,11,2,2023-01-12,Product
4952,2,22,2023-02-01,Home
4953,13,255,2023-05-17,Category
4954,13,465,2023-06-23,Product
4955,20,5,2023-05-04,Home
4956,19,787,2023-05-17,Promo
4957,9,122,2023-01-04,Search
4958,19,978,2023-01-01,Home
4959,5,841,2023-04-19,Product
4960,16,207,2023-02-22,Search
4961,19,690,2023-06-27,Promo
4962,15,758,2023-05-24,Promo
4963,1,555,2023-01-13,Category
4964,3,966,2023-03-18,Promo
4965,9,398,2023-04-16,Product
4966,1,944,2023-01-02,Promo
4967,9,701,2023-05-17,Product
4968,4,912,2023-02-14,Home
4969,8,976,2023-06-27,Search
4970,17,904,2023-01-04,Home
4971,20,569,2023-03-03,Category
4972,11,514,2023-06-09,Product
4973,10,154,2023-05-26,Home
4974,9,825,2023-02-21,Home
4975,7,332,2023-01-12,Product
4976,14,31,2023-03-14,Search
4977,19,622,2023-03-13,Promo
4978,19,912,2023-03-10,Category
4979,15,152,2023-04-14,Home
4980,18,142,2023-01-02,Category
4981,1,830,2023-06-24,Product
4982,18,933,2023-06-25,Home
4983,5,943,2023-06-17,Product
4984,17,458,2023-06-08,Promo
4985,5,985,2023-03-01,Search
4986,17,355,2023-02-02,Promo
4987,9,706,2023-01-16,Category
4988,8,809,2023-02-15,Category
4989,14,320,2023-06-07,Product
4990,15,18,2023-02-12,Home
4991,6,635,2023-03-03,Home
4992,18,719,2023-05-05,Category
4993,4,704,2023-01-18,Search
4994,6,806,2023-01-21,Category
4995,1,294,2023-03-19,Search
4996,2,476,2023-01-02,Promo
4997,2,271,2023-02-08,Search
4998,2,88,2023-04-01,Product
4999,17,147,2023-05-08,Search
5000,3,741,2023-01-01,Product
